day,total_sessions,traffic_source,traffic_medium,device_category
2021-04-14,8340,google,organic,mobile
2021-04-14,153,google,organic,tablet
2021-04-14,2342,google,cpc,desktop
2021-04-14,3,youtube.com,referral,desktop
2021-04-14,7224,google,cpc,mobile
2021-04-14,2,rtbhouse,cpc,tablet
2021-04-14,11,l.facebook.com,referral,desktop
2021-04-14,10,youtube,organic_social,mobile
2021-04-14,11,email,crm,tablet
2021-04-14,4,youtube,cpv,mobile
2021-04-14,222,meta,cpc,desktop
2021-04-14,113,l.instagram.com,referral,mobile
2021-04-14,4,l.instagram.com,referral,desktop
2021-04-14,595,rtbhouse,cpc,desktop
2021-04-14,62,instagram,organic_social,mobile
2021-04-14,287,m.facebook.com,referral,mobile
2021-04-14,49,meta,cpc,tablet
2021-04-14,156,instagram,influencer,mobile
2021-04-14,2,dv360,cpm,tablet
2021-04-14,13,l.facebook.com,referral,mobile
2021-04-14,288,email,crm,desktop
2021-04-14,4,instagram,influencer,desktop
2021-04-14,1,youtube,organic_social,desktop
2021-04-14,583,rtbhouse,cpc,mobile
2021-04-15,17945,meta,cpc,mobile
2021-04-15,90,instagram,influencer,mobile
2021-04-15,9016,google,cpc,mobile
2021-04-15,289,m.facebook.com,referral,mobile
2021-04-15,428,rtbhouse,cpc,desktop
2021-04-15,2651,google,cpc,desktop
2021-04-15,6,youtube,organic_social,desktop
2021-04-15,181,google,organic,tablet
2021-04-15,9,l.facebook.com,referral,mobile
2021-04-15,8,youtube,organic_social,mobile
2021-04-15,5,l.facebook.com,referral,desktop
2021-04-15,209,instagram,organic_social,mobile
2021-04-15,1,youtube,cpv,mobile
2021-04-15,72,meta,cpc,tablet
2021-04-15,3,youtube.com,referral,desktop
2021-04-15,493,rtbhouse,cpc,mobile
2021-04-15,352,email,crm,desktop
2021-04-15,264,instagram.com,referral,mobile
2021-04-15,4,rtbhouse,cpc,tablet
2021-04-15,138,google,cpc,tablet
2021-04-15,236,l.instagram.com,referral,mobile
2021-04-15,2,instagram,influencer,tablet
2021-04-15,107,dv360,cpm,desktop
2021-04-15,7,google,cpm,mobile
2021-04-15,8997,google,organic,mobile
2021-04-15,552,email,crm,mobile
2021-04-15,5,l.instagram.com,referral,desktop
2021-04-15,4,email,crm,tablet
2021-04-15,5712,google,organic,desktop
2021-04-15,2,instagram.com,referral,tablet
2021-04-15,266,meta,cpc,desktop
2021-04-15,4,m.facebook.com,referral,tablet
2021-04-15,4,youtube.com,referral,mobile
2021-04-15,8,dv360,cpm,mobile
2021-04-15,6,instagram,influencer,desktop
2021-04-16,3350,google,cpc,desktop
2021-04-16,25169,meta,cpc,mobile
2021-04-16,359,email,crm,desktop
2021-04-16,103,meta,cpc,tablet
2021-04-16,22,l.facebook.com,referral,mobile
2021-04-16,4,youtube.com,referral,desktop
2021-04-16,11474,google,cpc,mobile
2021-04-16,2,youtube,cpv,mobile
2021-04-16,4,youtube,organic_social,desktop
2021-04-16,950,rtbhouse,cpc,desktop
2021-04-16,1046,rtbhouse,cpc,mobile
2021-04-16,11,rtbhouse,cpc,tablet
2021-04-16,362,meta,cpc,desktop
2021-04-16,4,youtube.com,referral,mobile
2021-04-16,2,instagram,influencer,tablet
2021-04-16,3,google,cpm,mobile
2021-04-16,1465,instagram,influencer,mobile
2021-04-16,3,m.facebook.com,referral,tablet
2021-04-16,5,dv360,cpm,mobile
2021-04-16,348,m.facebook.com,referral,mobile
2021-04-16,9,email,crm,tablet
2021-04-16,5,l.facebook.com,referral,desktop
2021-04-16,1,instagram.com,referral,tablet
2021-04-16,12,instagram,influencer,desktop
2021-04-16,585,email,crm,mobile
2021-04-16,3,instagram,organic_social,desktop
2021-04-16,3,instagram,organic_social,tablet
2021-04-16,216,google,organic,tablet
2021-04-16,345,l.instagram.com,referral,mobile
2021-04-16,8,youtube,organic_social,mobile
2021-04-16,138,google,cpc,tablet
2021-04-16,6302,google,organic,desktop
2021-04-16,396,instagram.com,referral,mobile
2021-04-16,6,l.instagram.com,referral,desktop
2021-04-16,543,instagram,organic_social,mobile
2021-04-16,98,dv360,cpm,desktop
2021-04-16,10251,google,organic,mobile
2021-04-17,16,google,cpm,mobile
2021-04-17,98,dv360,cpm,desktop
2021-04-17,260,meta,cpc,desktop
2021-04-17,2,instagram,organic_social,tablet
2021-04-17,3,instagram,influencer,tablet
2021-04-17,3,lm.facebook.com,referral,mobile
2021-04-17,26459,meta,cpc,mobile
2021-04-17,15311,google,cpc,mobile
2021-04-17,1,l.instagram.com,referral,desktop
2021-04-17,2660,google,cpc,desktop
2021-04-17,277,google,organic,tablet
2021-04-17,8,email,crm,tablet
2021-04-17,5029,google,organic,desktop
2021-04-17,2,youtube,organic_social,desktop
2021-04-17,220,email,crm,desktop
2021-04-17,1,instagram.com,referral,tablet
2021-04-17,1224,rtbhouse,cpc,mobile
2021-04-17,12,rtbhouse,cpc,tablet
2021-04-17,584,email,crm,mobile
2021-04-17,2,youtube.com,referral,tablet
2021-04-17,2,dv360,cpm,tablet
2021-04-17,4,dv360,cpm,mobile
2021-04-17,1,instagram.com,referral,desktop
2021-04-17,12,youtube,organic_social,mobile
2021-04-17,1592,instagram,influencer,mobile
2021-04-17,11925,google,organic,mobile
2021-04-17,466,instagram.com,referral,mobile
2021-04-17,9,l.facebook.com,referral,desktop
2021-04-17,189,google,cpc,tablet
2021-04-17,109,meta,cpc,tablet
2021-04-17,5,m.facebook.com,referral,tablet
2021-04-17,21,instagram,influencer,desktop
2021-04-17,3,instagram,organic_social,desktop
2021-04-17,2,youtube.com,referral,desktop
2021-04-17,38,youtube.com,referral,mobile
2021-04-17,228,l.instagram.com,referral,mobile
2021-04-17,483,m.facebook.com,referral,mobile
2021-04-17,1,l.instagram.com,referral,tablet
2021-04-17,26,l.facebook.com,referral,mobile
2021-04-17,547,rtbhouse,cpc,desktop
2021-04-17,359,instagram,organic_social,mobile
2021-04-18,373,youtube.com,referral,mobile
2021-04-18,115,meta,cpc,tablet
2021-04-18,11,l.facebook.com,referral,desktop
2021-04-18,3,instagram.com,referral,desktop
2021-04-18,3,instagram.com,referral,tablet
2021-04-18,12,email,crm,tablet
2021-04-18,8,youtube,organic_social,mobile
2021-04-18,448,rtbhouse,cpc,desktop
2021-04-18,6,youtube,organic_social,desktop
2021-04-18,210,google,cpc,tablet
2021-04-18,2,instagram,organic_social,tablet
2021-04-18,315,meta,cpc,desktop
2021-04-18,8,l.instagram.com,referral,desktop
2021-04-18,465,instagram,organic_social,mobile
2021-04-18,839,email,crm,mobile
2021-04-18,422,instagram.com,referral,mobile
2021-04-18,1,instagram,influencer,tablet
2021-04-18,28488,meta,cpc,mobile
2021-04-18,12,rtbhouse,cpc,tablet
2021-04-18,11856,google,organic,mobile
2021-04-18,267,google,organic,tablet
2021-04-18,5,dv360,cpm,mobile
2021-04-18,509,m.facebook.com,referral,mobile
2021-04-18,28,l.facebook.com,referral,mobile
2021-04-18,3,lm.facebook.com,referral,mobile
2021-04-18,204,l.instagram.com,referral,mobile
2021-04-18,2533,google,cpc,desktop
2021-04-18,238,email,crm,desktop
2021-04-18,15576,google,cpc,mobile
2021-04-18,1,instagram,organic_social,desktop
2021-04-18,2,youtube,organic_social,tablet
2021-04-18,1,l.facebook.com,referral,tablet
2021-04-18,4821,google,organic,desktop
2021-04-18,18,instagram,influencer,desktop
2021-04-18,1,google,cpm,tablet
2021-04-18,1101,rtbhouse,cpc,mobile
2021-04-18,81,dv360,cpm,desktop
2021-04-18,1768,instagram,influencer,mobile
2021-04-18,12,google,cpm,mobile
2021-04-18,8,m.facebook.com,referral,tablet
2021-04-19,1,instagram,influencer,tablet
2021-04-19,7354,google,organic,desktop
2021-04-19,195,google,organic,tablet
2021-04-19,583,m.facebook.com,referral,mobile
2021-04-19,1053,rtbhouse,cpc,desktop
2021-04-19,6,l.instagram.com,referral,desktop
2021-04-19,10,youtube,organic_social,mobile
2021-04-19,1271,rtbhouse,cpc,mobile
2021-04-19,131,youtube.com,referral,mobile
2021-04-19,5,m.facebook.com,referral,tablet
2021-04-19,379,instagram.com,referral,mobile
2021-04-19,3,google,cpm,desktop
2021-04-19,17,instagram,influencer,desktop
2021-04-19,129,meta,cpc,tablet
2021-04-19,15175,google,cpc,mobile
2021-04-19,325,instagram,organic_social,mobile
2021-04-19,5,youtube,organic_social,desktop
2021-04-19,1,instagram,organic_social,desktop
2021-04-19,30966,meta,cpc,mobile
2021-04-19,32,l.facebook.com,referral,mobile
2021-04-19,2,youtube.com,referral,desktop
2021-04-19,11924,google,organic,mobile
2021-04-19,1,instagram.com,referral,desktop
2021-04-19,2,lm.facebook.com,referral,mobile
2021-04-19,1,instagram.com,referral,tablet
2021-04-19,6,l.facebook.com,referral,desktop
2021-04-19,3963,google,cpc,desktop
2021-04-19,206,l.instagram.com,referral,mobile
2021-04-19,471,meta,cpc,desktop
2021-04-19,16,google,cpm,mobile
2021-04-19,14,rtbhouse,cpc,tablet
2021-04-19,143,dv360,cpm,desktop
2021-04-19,277,google,cpc,tablet
2021-04-19,2,instagram,organic_social,tablet
2021-04-19,1,youtube,cpv,desktop
2021-04-19,518,email,crm,mobile
2021-04-19,7,dv360,cpm,mobile
2021-04-19,362,email,crm,desktop
2021-04-19,1,dv360,cpm,tablet
2021-04-19,1093,instagram,influencer,mobile
2021-04-19,2,youtube,organic_social,tablet
2021-04-19,10,email,crm,tablet
2021-04-20,279,google,cpc,tablet
2021-04-20,7068,google,organic,desktop
2021-04-20,32245,meta,cpc,mobile
2021-04-20,8,rtbhouse,cpc,tablet
2021-04-20,6,m.facebook.com,referral,tablet
2021-04-20,2,youtube.com,referral,desktop
2021-04-20,9,youtube,organic_social,mobile
2021-04-20,300,email,crm,mobile
2021-04-20,1,lm.facebook.com,referral,mobile
2021-04-20,522,meta,cpc,desktop
2021-04-20,9,dv360,cpm,mobile
2021-04-20,1,l.instagram.com,referral,tablet
2021-04-20,370,instagram,organic_social,mobile
2021-04-20,56,youtube.com,referral,mobile
2021-04-20,50,instagram,influencer,desktop
2021-04-20,376,instagram.com,referral,mobile
2021-04-20,3,instagram.com,referral,tablet
2021-04-20,5,email,crm,tablet
2021-04-20,2,instagram,organic_social,desktop
2021-04-20,6,l.facebook.com,referral,desktop
2021-04-20,210,email,crm,desktop
2021-04-20,125,meta,cpc,tablet
2021-04-20,1,instagram.com,referral,desktop
2021-04-20,2,youtube,cpv,mobile
2021-04-20,32,l.facebook.com,referral,mobile
2021-04-20,136,dv360,cpm,desktop
2021-04-20,1284,rtbhouse,cpc,mobile
2021-04-20,636,m.facebook.com,referral,mobile
2021-04-20,6,youtube,organic_social,desktop
2021-04-20,3,google,cpm,tablet
2021-04-20,4179,google,cpc,desktop
2021-04-20,17,google,cpm,mobile
2021-04-20,11690,google,organic,mobile
2021-04-20,5,instagram,influencer,tablet
2021-04-20,224,l.instagram.com,referral,mobile
2021-04-20,208,google,organic,tablet
2021-04-20,2509,instagram,influencer,mobile
2021-04-20,8,l.instagram.com,referral,desktop
2021-04-20,15354,google,cpc,mobile
2021-04-20,2,instagram,organic_social,tablet
2021-04-20,1,youtube.com,referral,tablet
2021-04-20,808,rtbhouse,cpc,desktop
2021-04-21,4,m.facebook.com,referral,tablet
2021-04-21,4,youtube.com,referral,mobile
2021-04-21,2,instagram.com,referral,tablet
2021-04-21,227,email,crm,mobile
2021-04-21,10,instagram,influencer,desktop
2021-04-21,214,email,crm,desktop
2021-04-21,1,lm.facebook.com,referral,mobile
2021-04-21,1236,rtbhouse,cpc,mobile
2021-04-21,1,instagram,organic_social,desktop
2021-04-21,1,instagram.com,referral,desktop
2021-04-21,3,youtube,cpv,mobile
2021-04-21,8,rtbhouse,cpc,tablet
2021-04-21,135,l.instagram.com,referral,mobile
2021-04-21,1,youtube.com,referral,tablet
2021-04-21,4,youtube,organic_social,desktop
2021-04-21,7518,google,organic,desktop
2021-04-21,29692,meta,cpc,mobile
2021-04-21,159,instagram,organic_social,mobile
2021-04-21,705,m.facebook.com,referral,mobile
2021-04-21,1370,instagram,influencer,mobile
2021-04-21,6,l.instagram.com,referral,desktop
2021-04-21,12963,google,cpc,mobile
2021-04-21,338,instagram.com,referral,mobile
2021-04-21,23,l.facebook.com,referral,mobile
2021-04-21,3566,google,cpc,desktop
2021-04-21,114,dv360,cpm,desktop
2021-04-21,177,google,cpc,tablet
2021-04-21,14,l.facebook.com,referral,desktop
2021-04-21,513,meta,cpc,desktop
2021-04-21,3,instagram,influencer,tablet
2021-04-21,2,dv360,cpm,tablet
2021-04-21,3,email,crm,tablet
2021-04-21,102,meta,cpc,tablet
2021-04-21,10,youtube,organic_social,mobile
2021-04-21,12071,google,organic,mobile
2021-04-21,3,dv360,cpm,mobile
2021-04-21,29,google,cpm,mobile
2021-04-21,1,youtube,cpv,desktop
2021-04-21,1,youtube.com,referral,desktop
2021-04-21,871,rtbhouse,cpc,desktop
2021-04-21,197,google,organic,tablet
2021-04-22,1,google,cpm,desktop
2021-04-22,433,meta,cpc,desktop
2021-04-22,9,instagram,influencer,desktop
2021-04-22,10,m.facebook.com,referral,tablet
2021-04-22,8,l.instagram.com,referral,desktop
2021-04-22,2,youtube,organic_social,tablet
2021-04-22,1587,rtbhouse,cpc,mobile
2021-04-22,1340,instagram,organic_social,mobile
2021-04-22,12,instagram,organic_social,desktop
2021-04-22,1,l.facebook.com,referral,tablet
2021-04-22,27525,meta,cpc,mobile
2021-04-22,2,youtube.com,referral,desktop
2021-04-22,946,rtbhouse,cpc,desktop
2021-04-22,388,instagram.com,referral,mobile
2021-04-22,14425,google,cpc,mobile
2021-04-22,1,instagram.com,referral,tablet
2021-04-22,13,instagram,organic_social,tablet
2021-04-22,127,meta,cpc,tablet
2021-04-22,5,youtube.com,referral,mobile
2021-04-22,155,google,cpc,tablet
2021-04-22,145,dv360,cpm,desktop
2021-04-22,1,youtube,cpv,desktop
2021-04-22,12417,google,organic,mobile
2021-04-22,1100,instagram,influencer,mobile
2021-04-22,26,google,cpm,mobile
2021-04-22,485,m.facebook.com,referral,mobile
2021-04-22,3758,google,cpc,desktop
2021-04-22,2,l.facebook.com,referral,desktop
2021-04-22,8,youtube,organic_social,mobile
2021-04-22,7,email,crm,tablet
2021-04-22,176,l.instagram.com,referral,mobile
2021-04-22,187,google,organic,tablet
2021-04-22,326,email,crm,mobile
2021-04-22,32,l.facebook.com,referral,mobile
2021-04-22,8,dv360,cpm,mobile
2021-04-22,241,email,crm,desktop
2021-04-22,3,instagram,influencer,tablet
2021-04-22,7320,google,organic,desktop
2021-04-22,11,rtbhouse,cpc,tablet
2021-04-23,3,l.instagram.com,referral,tablet
2021-04-23,3296,google,cpc,desktop
2021-04-23,19,rtbhouse,cpc,tablet
2021-04-23,23,l.facebook.com,referral,mobile
2021-04-23,378,email,crm,mobile
2021-04-23,7,youtube,organic_social,mobile
2021-04-23,2,youtube.com,referral,desktop
2021-04-23,603,m.facebook.com,referral,mobile
2021-04-23,205,instagram,influencer,mobile
2021-04-23,4,instagram,influencer,desktop
2021-04-23,3,lm.facebook.com,referral,mobile
2021-04-23,2,instagram,organic_social,desktop
2021-04-23,3,dv360,cpm,mobile
2021-04-23,427,instagram.com,referral,mobile
2021-04-23,3,l.instagram.com,referral,desktop
2021-04-23,4,instagram,influencer,tablet
2021-04-23,5,l.facebook.com,referral,desktop
2021-04-23,193,l.instagram.com,referral,mobile
2021-04-23,106,dv360,cpm,desktop
2021-04-23,5835,google,organic,desktop
2021-04-23,128,meta,cpc,tablet
2021-04-23,31021,meta,cpc,mobile
2021-04-23,574,rtbhouse,cpc,desktop
2021-04-23,6,youtube,organic_social,desktop
2021-04-23,216,google,cpc,tablet
2021-04-23,253,email,crm,desktop
2021-04-23,1790,rtbhouse,cpc,mobile
2021-04-23,17331,google,cpc,mobile
2021-04-23,4,instagram.com,referral,tablet
2021-04-23,283,google,organic,tablet
2021-04-23,3,m.facebook.com,referral,tablet
2021-04-23,3,instagram.com,referral,desktop
2021-04-23,5,email,crm,tablet
2021-04-23,13565,google,organic,mobile
2021-04-23,731,instagram,organic_social,mobile
2021-04-23,2,instagram,organic_social,tablet
2021-04-23,373,meta,cpc,desktop
2021-04-23,29,google,cpm,mobile
2021-04-23,8,youtube.com,referral,mobile
2021-04-24,33267,meta,cpc,mobile
2021-04-24,280,email,crm,desktop
2021-04-24,327,google,cpc,tablet
2021-04-24,179,l.instagram.com,referral,mobile
2021-04-24,755,rtbhouse,cpc,desktop
2021-04-24,21523,google,cpc,mobile
2021-04-24,1,lm.facebook.com,referral,mobile
2021-04-24,3626,google,cpc,desktop
2021-04-24,6,youtube.com,referral,mobile
2021-04-24,5,youtube,organic_social,desktop
2021-04-24,1,instagram,organic_social,tablet
2021-04-24,112,dv360,cpm,desktop
2021-04-24,1,google,cpm,tablet
2021-04-24,299,google,organic,tablet
2021-04-24,30,l.facebook.com,referral,mobile
2021-04-24,1,dv360,cpm,tablet
2021-04-24,2,instagram,influencer,tablet
2021-04-24,578,m.facebook.com,referral,mobile
2021-04-24,25,google,cpm,mobile
2021-04-24,315,instagram,influencer,mobile
2021-04-24,1803,rtbhouse,cpc,mobile
2021-04-24,5943,google,organic,desktop
2021-04-24,7,l.facebook.com,referral,desktop
2021-04-24,7,instagram,influencer,desktop
2021-04-24,167,instagram,organic_social,mobile
2021-04-24,292,instagram.com,referral,mobile
2021-04-24,408,email,crm,mobile
2021-04-24,7,m.facebook.com,referral,tablet
2021-04-24,423,meta,cpc,desktop
2021-04-24,16,rtbhouse,cpc,tablet
2021-04-24,6,l.instagram.com,referral,desktop
2021-04-24,2,instagram,organic_social,desktop
2021-04-24,6,dv360,cpm,mobile
2021-04-24,144,meta,cpc,tablet
2021-04-24,4,l.instagram.com,referral,tablet
2021-04-24,9,youtube,organic_social,mobile
2021-04-24,8,email,crm,tablet
2021-04-24,14326,google,organic,mobile
2021-04-25,1,google,cpm,desktop
2021-04-25,347,instagram.com,referral,mobile
2021-04-25,18265,google,cpc,mobile
2021-04-25,2,l.instagram.com,referral,tablet
2021-04-25,8,dv360,cpm,mobile
2021-04-25,210,l.instagram.com,referral,mobile
2021-04-25,11,instagram,influencer,desktop
2021-04-25,1619,rtbhouse,cpc,mobile
2021-04-25,14015,google,organic,mobile
2021-04-25,583,instagram,influencer,mobile
2021-04-25,7,youtube,organic_social,mobile
2021-04-25,448,meta,cpc,desktop
2021-04-25,1,instagram,organic_social,tablet
2021-04-25,699,m.facebook.com,referral,mobile
2021-04-25,3,youtube,organic_social,desktop
2021-04-25,2,email,crm,tablet
2021-04-25,188,meta,cpc,tablet
2021-04-25,21,rtbhouse,cpc,tablet
2021-04-25,278,google,organic,tablet
2021-04-25,5,l.instagram.com,referral,desktop
2021-04-25,45729,meta,cpc,mobile
2021-04-25,279,email,crm,mobile
2021-04-25,549,rtbhouse,cpc,desktop
2021-04-25,122,email,crm,desktop
2021-04-25,7,l.facebook.com,referral,desktop
2021-04-25,1,lm.facebook.com,referral,mobile
2021-04-25,5,youtube.com,referral,mobile
2021-04-25,10,m.facebook.com,referral,tablet
2021-04-25,123,dv360,cpm,desktop
2021-04-25,5424,google,organic,desktop
2021-04-25,36,l.facebook.com,referral,mobile
2021-04-25,2,instagram.com,referral,tablet
2021-04-25,267,google,cpc,tablet
2021-04-25,1,youtube.com,referral,desktop
2021-04-25,292,instagram,organic_social,mobile
2021-04-25,3225,google,cpc,desktop
2021-04-25,2,google,cpm,tablet
2021-04-25,35,google,cpm,mobile
2021-04-25,2,dv360,cpm,tablet
2021-04-25,4,instagram,influencer,tablet
2021-04-26,190,google,cpc,tablet
2021-04-26,2,youtube.com,referral,desktop
2021-04-26,235,google,organic,tablet
2021-04-26,4,instagram.com,referral,tablet
2021-04-26,2,youtube,organic_social,desktop
2021-04-26,9,youtube,organic_social,mobile
2021-04-26,285,l.instagram.com,referral,mobile
2021-04-26,1,m.facebook.com,referral,desktop
2021-04-26,2,youtube,organic_social,tablet
2021-04-26,564,email,crm,mobile
2021-04-26,2,lm.facebook.com,referral,mobile
2021-04-26,561,instagram.com,referral,mobile
2021-04-26,14617,google,cpc,mobile
2021-04-26,7770,google,organic,desktop
2021-04-26,3,instagram,influencer,tablet
2021-04-26,5,m.facebook.com,referral,tablet
2021-04-26,18,instagram,influencer,desktop
2021-04-26,623,email,crm,desktop
2021-04-26,3,instagram,organic_social,desktop
2021-04-26,36217,meta,cpc,mobile
2021-04-26,7,l.instagram.com,referral,desktop
2021-04-26,1598,rtbhouse,cpc,mobile
2021-04-26,16,l.facebook.com,referral,desktop
2021-04-26,4590,google,cpc,desktop
2021-04-26,2701,instagram,influencer,mobile
2021-04-26,1275,rtbhouse,cpc,desktop
2021-04-26,13,dv360,cpm,mobile
2021-04-26,48,google,cpm,mobile
2021-04-26,29,l.facebook.com,referral,mobile
2021-04-26,2,dv360,cpm,tablet
2021-04-26,143,dv360,cpm,desktop
2021-04-26,2,google,cpm,tablet
2021-04-26,2,google,cpm,desktop
2021-04-26,4,youtube.com,referral,mobile
2021-04-26,12407,google,organic,mobile
2021-04-26,13,email,crm,tablet
2021-04-26,141,meta,cpc,tablet
2021-04-26,561,meta,cpc,desktop
2021-04-26,508,m.facebook.com,referral,mobile
2021-04-26,343,instagram,organic_social,mobile
2021-04-26,20,rtbhouse,cpc,tablet
2021-04-27,431,email,crm,desktop
2021-04-27,12047,google,organic,mobile
2021-04-27,1,lm.facebook.com,referral,mobile
2021-04-27,1,dv360,cpm,tablet
2021-04-27,5,m.facebook.com,referral,tablet
2021-04-27,119,meta,cpc,tablet
